transaction_id,account_id,date,amount,merchant_name,merchant_entity_id,payment_channel,personal_finance_category_primary,personal_finance_category_detailed,pending,iso_currency_code
TXN00004627,ACC-CUST000051-CHECKING-1,2024-12-03,11.48,McDonald's #046,MERCH000046,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004628,ACC-CUST000070-CREDIT_CARD-2,2024-12-03,10.71,eBay #067,MERCH000067,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004629,ACC-CUST000187-CHECKING-2,2024-12-03,-6.51,Mobil #123,MERCH000123,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004630,ACC-CUST000142-CHECKING-1,2024-12-03,60.22,Netflix #147,MERCH000147,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004631,ACC-CUST000158-CREDIT_CARD-2,2024-12-03,42.53,Electric Company #072,MERCH000072,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004632,ACC-CUST000054-CHECKING-1,2024-12-03,73.05,Chevron #081,MERCH000081,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004633,ACC-CUST000118-CREDIT_CARD-2,2024-12-03,21.65,Hospital #065,MERCH000065,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004634,ACC-CUST000197-CREDIT_CARD-2,2024-12-03,9.85,Service #071,MERCH000071,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004635,ACC-CUST000068-CREDIT_CARD-2,2024-12-03,-34.7,Walmart #036,MERCH000036,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004636,ACC-CUST000032-CREDIT_CARD-1,2024-12-04,31.3,Gas Company #067,MERCH000067,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004637,ACC-CUST000113-CREDIT_CARD-2,2024-12-04,-39.11,Amazon #083,MERCH000083,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004638,ACC-CUST000081-CREDIT_CARD-1,2024-12-04,150.1,Electric Company #170,MERCH000170,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004639,ACC-CUST000032-CHECKING-2,2024-12-04,30.77,Walgreens #067,MERCH000067,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004640,ACC-CUST000175-CHECKING-1,2024-12-04,53.79,CVS Pharmacy #098,MERCH000098,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004641,ACC-CUST000198-CHECKING-1,2024-12-04,135.52,Safeway #069,MERCH000069,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004642,ACC-CUST000124-CHECKING-1,2024-12-04,24.78,Vendor #177,MERCH000177,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004643,ACC-CUST000149-CHECKING-1,2024-12-04,86.75,Target #037,MERCH000037,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004644,ACC-CUST000170-CREDIT_CARD-2,2024-12-05,45.11,Gas Company #046,MERCH000046,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004645,ACC-CUST000145-CREDIT_CARD-2,2024-12-05,6.2,Vendor #056,MERCH000056,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004646,ACC-CUST000013-CREDIT_CARD-2,2024-12-05,8.9,Netflix #119,MERCH000119,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004647,ACC-CUST000032-CHECKING-2,2024-12-05,43.14,Walgreens #063,MERCH000063,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004648,ACC-CUST000016-CREDIT_CARD-2,2024-12-05,20.13,Gas Company #078,MERCH000078,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004649,ACC-CUST000002-CREDIT_CARD-2,2024-12-05,12.81,76 #030,MERCH000030,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004650,ACC-CUST000062-CREDIT_CARD-1,2024-12-05,96.62,Electric Company #096,MERCH000096,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004651,ACC-CUST000082-CREDIT_CARD-2,2024-12-05,12.87,Merchant #063,MERCH000063,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004652,ACC-CUST000048-CREDIT_CARD-2,2024-12-05,53.6,Etsy #115,MERCH000115,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004653,ACC-CUST000015-CREDIT_CARD-2,2024-12-05,13.82,Chipotle #109,MERCH000109,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004654,ACC-CUST000116-CREDIT_CARD-2,2024-12-06,145.88,Merchant #076,MERCH000076,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004655,ACC-CUST000054-CREDIT_CARD-2,2024-12-06,410.56,Mobil #154,MERCH000154,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004656,ACC-CUST000153-CREDIT_CARD-2,2024-12-06,24.26,Concert Hall #023,MERCH000023,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004657,ACC-CUST000002-CREDIT_CARD-2,2024-12-06,249.22,Concert Hall #113,MERCH000113,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004658,ACC-CUST000163-CREDIT_CARD-1,2024-12-06,117.89,Gas Company #148,MERCH000148,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004659,ACC-CUST000191-CHECKING-1,2024-12-06,81.35,Theme Park #102,MERCH000102,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004660,ACC-CUST000146-CREDIT_CARD-2,2024-12-06,73.04,Hospital #046,MERCH000046,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004661,ACC-CUST000146-CREDIT_CARD-2,2024-12-06,5.62,Shopify #159,MERCH000159,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004662,ACC-CUST000188-CREDIT_CARD-1,2024-12-06,107.37,Etsy #195,MERCH000195,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004663,ACC-CUST000039-CREDIT_CARD-2,2024-12-06,47.43,Taxi #149,MERCH000149,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004664,ACC-CUST000199-CREDIT_CARD-1,2024-12-06,-16.72,Taxi #051,MERCH000051,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004665,ACC-CUST000149-CHECKING-1,2024-12-06,30.63,Costco #167,MERCH000167,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004666,ACC-CUST000146-CHECKING-1,2024-12-06,42.86,76 #063,MERCH000063,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004667,ACC-CUST000075-CREDIT_CARD-2,2024-12-06,25.69,Netflix #069,MERCH000069,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004668,ACC-CUST000118-CHECKING-1,2024-12-06,-3.75,Movie Theater #020,MERCH000020,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004669,ACC-CUST000140-CREDIT_CARD-2,2024-12-07,12.46,Target #119,MERCH000119,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004670,ACC-CUST000132-CREDIT_CARD-2,2024-12-07,-5.78,Taco Bell #023,MERCH000023,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004671,ACC-CUST000146-CHECKING-1,2024-12-07,-17.65,Service #170,MERCH000170,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004672,ACC-CUST000017-CREDIT_CARD-2,2024-12-07,34.76,Electric Company #131,MERCH000131,online,GENERAL_SERVICES,UTILITIES,True,USD
TXN00004673,ACC-CUST000073-CHECKING-1,2024-12-07,36.52,Costco #027,MERCH000027,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004674,ACC-CUST000095-CHECKING-1,2024-12-07,34.56,Vendor #091,MERCH000091,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004675,ACC-CUST000051-CHECKING-1,2024-12-07,54.92,eBay #080,MERCH000080,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004676,ACC-CUST000034-CHECKING-1,2024-12-07,32.14,Kroger #152,MERCH000152,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004677,ACC-CUST000028-CHECKING-2,2024-12-07,-6.1,Movie Theater #009,MERCH000009,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004678,ACC-CUST000075-CHECKING-1,2024-12-07,25.2,Gas Company #130,MERCH000130,other,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004679,ACC-CUST000110-CREDIT_CARD-1,2024-12-07,27.08,Taxi #134,MERCH000134,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004680,ACC-CUST000015-CREDIT_CARD-2,2024-12-07,43.71,BP #071,MERCH000071,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004681,ACC-CUST000191-CHECKING-1,2024-12-07,-27.38,BP #079,MERCH000079,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004682,ACC-CUST000149-CHECKING-1,2024-12-07,111.23,Whole Foods #021,MERCH000021,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004683,ACC-CUST000146-CHECKING-1,2024-12-07,94.42,Exxon #100,MERCH000100,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004684,ACC-CUST000034-CHECKING-1,2024-12-07,31.7,Shopify #157,MERCH000157,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004685,ACC-CUST000132-CREDIT_CARD-2,2024-12-07,16.57,Movie Theater #013,MERCH000013,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004686,ACC-CUST000116-CREDIT_CARD-2,2024-12-07,65.63,Shell #197,MERCH000197,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004687,ACC-CUST000198-CREDIT_CARD-2,2024-12-07,56.14,Target #111,MERCH000111,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004688,ACC-CUST000147-CHECKING-1,2024-12-07,41.14,Online Store #103,MERCH000103,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004689,ACC-CUST000127-CHECKING-1,2024-12-08,-6.6,Online Store #103,MERCH000103,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004690,ACC-CUST000168-CREDIT_CARD-1,2024-12-08,22.91,Hospital #170,MERCH000170,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004691,ACC-CUST000032-CHECKING-2,2024-12-08,-5.61,Uber #109,MERCH000109,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004692,ACC-CUST000003-CHECKING-1,2024-12-08,-9.98,Whole Foods #120,MERCH000120,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004693,ACC-CUST000143-CHECKING-1,2024-12-08,1.83,Subway #126,MERCH000126,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004694,ACC-CUST000020-CHECKING-1,2024-12-08,51.62,Etsy #129,MERCH000129,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004695,ACC-CUST000024-CREDIT_CARD-2,2024-12-08,31.0,BP #148,MERCH000148,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004696,ACC-CUST000146-CHECKING-1,2024-12-08,78.31,Gas Company #171,MERCH000171,other,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004697,ACC-CUST000054-CREDIT_CARD-2,2024-12-08,70.36,Concert Hall #001,MERCH000001,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004698,ACC-CUST000133-CREDIT_CARD-2,2024-12-08,20.29,Taco Bell #040,MERCH000040,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004699,ACC-CUST000183-CHECKING-2,2024-12-08,14.52,Metro Transit #007,MERCH000007,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004700,ACC-CUST000068-CHECKING-1,2024-12-08,15.06,eBay #163,MERCH000163,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004701,ACC-CUST000041-CHECKING-2,2024-12-08,896.15,Spotify #180,MERCH000180,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004702,ACC-CUST000022-CHECKING-1,2024-12-08,-17.8,Uber #034,MERCH000034,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004703,ACC-CUST000026-CHECKING-1,2024-12-09,25.19,Movie Theater #178,MERCH000178,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004704,ACC-CUST000015-CREDIT_CARD-2,2024-12-09,44.32,General Store #069,MERCH000069,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004705,ACC-CUST000018-CHECKING-1,2024-12-09,10.72,Mobil #157,MERCH000157,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004706,ACC-CUST000095-CHECKING-1,2024-12-09,55.89,Water Utility #114,MERCH000114,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004707,ACC-CUST000068-CREDIT_CARD-2,2024-12-09,-2.92,Home Depot #112,MERCH000112,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004708,ACC-CUST000146-CREDIT_CARD-2,2024-12-09,11.4,Spotify #199,MERCH000199,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004709,ACC-CUST000173-CREDIT_CARD-2,2024-12-09,25.48,Concert Hall #001,MERCH000001,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004710,ACC-CUST000152-CREDIT_CARD-2,2024-12-09,34.72,Shopify #073,MERCH000073,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004711,ACC-CUST000116-CREDIT_CARD-2,2024-12-09,9.44,Whole Foods #186,MERCH000186,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004712,ACC-CUST000022-CREDIT_CARD-2,2024-12-09,22.98,Uber #193,MERCH000193,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004713,ACC-CUST000146-CHECKING-1,2024-12-09,35.87,Merchant #017,MERCH000017,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004714,ACC-CUST000075-CHECKING-1,2024-12-09,52.02,Subway #190,MERCH000190,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004715,ACC-CUST000018-CHECKING-1,2024-12-09,-16.15,Target #105,MERCH000105,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004716,ACC-CUST000163-CREDIT_CARD-1,2024-12-10,46.06,Exxon #094,MERCH000094,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004717,ACC-CUST000071-CHECKING-1,2024-12-10,23.28,Concert Hall #170,MERCH000170,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004718,ACC-CUST000041-CREDIT_CARD-1,2024-12-10,141.65,Kroger #156,MERCH000156,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004719,ACC-CUST000173-CHECKING-1,2024-12-10,-31.04,Walgreens #003,MERCH000003,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004720,ACC-CUST000177-CREDIT_CARD-2,2024-12-10,16.93,Amazon #005,MERCH000005,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004721,ACC-CUST000071-CHECKING-1,2024-12-10,-3.5,Amazon #194,MERCH000194,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004722,ACC-CUST000073-CREDIT_CARD-2,2024-12-10,49.02,Home Depot #054,MERCH000054,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004723,ACC-CUST000127-CHECKING-1,2024-12-10,19.59,Target #166,MERCH000166,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004724,ACC-CUST000146-CHECKING-1,2024-12-10,-1.71,Walmart #044,MERCH000044,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004725,ACC-CUST000015-CHECKING-1,2024-12-11,44.51,Walgreens #076,MERCH000076,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004726,ACC-CUST000129-CREDIT_CARD-2,2024-12-11,22.57,CVS Pharmacy #185,MERCH000185,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004727,ACC-CUST000191-CREDIT_CARD-2,2024-12-11,65.36,Walmart #118,MERCH000118,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004728,ACC-CUST000052-CHECKING-2,2024-12-11,34.5,Merchant #199,MERCH000199,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004729,ACC-CUST000181-CHECKING-1,2024-12-11,63.17,Vendor #024,MERCH000024,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004730,ACC-CUST000191-CHECKING-1,2024-12-11,411.18,Lowe's #080,MERCH000080,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004731,ACC-CUST000052-CREDIT_CARD-1,2024-12-11,119.35,Electric Company #187,MERCH000187,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004732,ACC-CUST000148-CHECKING-1,2024-12-11,59.1,Best Buy #008,MERCH000008,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004733,ACC-CUST000046-CHECKING-1,2024-12-11,50.56,Costco #091,MERCH000091,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004734,ACC-CUST000146-CHECKING-1,2024-12-11,37.25,Clinic #090,MERCH000090,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004735,ACC-CUST000153-CREDIT_CARD-2,2024-12-11,43.31,Subway #095,MERCH000095,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004736,ACC-CUST000050-CHECKING-1,2024-12-11,13.72,Shopify #002,MERCH000002,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004737,ACC-CUST000146-CHECKING-1,2024-12-11,-46.69,Amazon #041,MERCH000041,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004738,ACC-CUST000155-CHECKING-1,2024-12-11,5.61,Metro Transit #184,MERCH000184,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004739,ACC-CUST000073-CREDIT_CARD-2,2024-12-12,32.55,Concert Hall #048,MERCH000048,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004740,ACC-CUST000032-CREDIT_CARD-1,2024-12-12,5.72,Gas Company #106,MERCH000106,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004741,ACC-CUST000019-CHECKING-1,2024-12-12,16.39,Pizza Hut #022,MERCH000022,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004742,ACC-CUST000127-CHECKING-1,2024-12-12,40.84,Best Buy #097,MERCH000097,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004743,ACC-CUST000197-CHECKING-1,2024-12-12,78.93,Best Buy #018,MERCH000018,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004744,ACC-CUST000157-CHECKING-1,2024-12-12,-7.47,Chipotle #079,MERCH000079,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004745,ACC-CUST000096-CHECKING-1,2024-12-12,27.3,General Store #169,MERCH000169,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004746,ACC-CUST000117-CREDIT_CARD-2,2024-12-12,-7.35,Target #067,MERCH000067,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004747,ACC-CUST000054-CREDIT_CARD-2,2024-12-12,31.11,Hospital #048,MERCH000048,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004748,ACC-CUST000032-CREDIT_CARD-1,2024-12-12,30.47,Metro Transit #122,MERCH000122,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004749,ACC-CUST000106-CHECKING-1,2024-12-12,48.1,Costco #023,MERCH000023,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004750,ACC-CUST000105-CHECKING-1,2024-12-13,24.31,Taxi #111,MERCH000111,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004751,ACC-CUST000113-CREDIT_CARD-2,2024-12-13,28.99,Medical Center #130,MERCH000130,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004752,ACC-CUST000191-CREDIT_CARD-2,2024-12-13,39.39,Uber #106,MERCH000106,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004753,ACC-CUST000132-CREDIT_CARD-2,2024-12-13,7.03,Merchant #004,MERCH000004,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004754,ACC-CUST000132-CHECKING-1,2024-12-13,46.04,Target #154,MERCH000154,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004755,ACC-CUST000026-CHECKING-1,2024-12-13,38.24,Metro Transit #019,MERCH000019,other,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004756,ACC-CUST000200-CHECKING-1,2024-12-13,104.64,Shopify #049,MERCH000049,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004757,ACC-CUST000149-CREDIT_CARD-2,2024-12-13,-4.51,Walgreens #074,MERCH000074,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004758,ACC-CUST000175-CHECKING-1,2024-12-13,-3.14,Clinic #053,MERCH000053,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004759,ACC-CUST000089-CREDIT_CARD-1,2024-12-13,102.31,Concert Hall #134,MERCH000134,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004760,ACC-CUST000112-CHECKING-1,2024-12-13,-30.68,Chevron #190,MERCH000190,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004761,ACC-CUST000113-CREDIT_CARD-2,2024-12-13,68.33,Gas Company #129,MERCH000129,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004762,ACC-CUST000036-CREDIT_CARD-2,2024-12-13,141.42,Chevron #144,MERCH000144,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004763,ACC-CUST000143-CREDIT_CARD-2,2024-12-14,15.42,Water Utility #180,MERCH000180,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004764,ACC-CUST000178-CHECKING-1,2024-12-14,20.54,Metro Transit #007,MERCH000007,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004765,ACC-CUST000032-CHECKING-2,2024-12-14,77.94,Online Store #088,MERCH000088,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004766,ACC-CUST000018-CREDIT_CARD-2,2024-12-14,-33.35,Online Store #035,MERCH000035,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004767,ACC-CUST000146-CREDIT_CARD-2,2024-12-14,29.22,Walmart #068,MERCH000068,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004768,ACC-CUST000054-CHECKING-1,2024-12-14,28.4,BP #105,MERCH000105,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004769,ACC-CUST000133-CREDIT_CARD-2,2024-12-14,12.54,Uber #143,MERCH000143,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00004770,ACC-CUST000144-CREDIT_CARD-2,2024-12-14,160.53,Netflix #108,MERCH000108,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004771,ACC-CUST000070-CHECKING-1,2024-12-14,251.25,Netflix #185,MERCH000185,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00004772,ACC-CUST000155-CHECKING-1,2024-12-14,101.2,Subway #151,MERCH000151,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004773,ACC-CUST000118-CREDIT_CARD-2,2024-12-14,197.06,Target #078,MERCH000078,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004774,ACC-CUST000173-CHECKING-1,2024-12-14,59.73,Online Store #125,MERCH000125,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004775,ACC-CUST000149-CREDIT_CARD-2,2024-12-14,60.21,Business #102,MERCH000102,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004776,ACC-CUST000173-CREDIT_CARD-2,2024-12-14,5.68,eBay #139,MERCH000139,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004777,ACC-CUST000007-CREDIT_CARD-1,2024-12-14,20.58,Exxon #132,MERCH000132,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004778,ACC-CUST000048-CHECKING-1,2024-12-14,75.17,Merchant #186,MERCH000186,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004779,ACC-CUST000018-CREDIT_CARD-2,2024-12-14,14.2,Amazon #168,MERCH000168,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004780,ACC-CUST000098-CHECKING-1,2024-12-15,38.68,Amazon #058,MERCH000058,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004781,ACC-CUST000175-CREDIT_CARD-2,2024-12-15,105.32,Pizza Hut #119,MERCH000119,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004782,ACC-CUST000105-CREDIT_CARD-2,2024-12-15,107.02,Online Store #088,MERCH000088,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004783,ACC-CUST000166-CHECKING-2,2024-12-15,-42.51,Chevron #122,MERCH000122,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004784,ACC-CUST000070-CHECKING-1,2024-12-15,43.98,BP #067,MERCH000067,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004785,ACC-CUST000071-CREDIT_CARD-2,2024-12-15,73.54,Shopify #038,MERCH000038,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00004786,ACC-CUST000176-CHECKING-1,2024-12-15,67.38,Medical Center #130,MERCH000130,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004787,ACC-CUST000093-CHECKING-1,2024-12-15,-78.45,Taco Bell #087,MERCH000087,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00004788,ACC-CUST000152-CREDIT_CARD-2,2024-12-15,6.75,Walgreens #040,MERCH000040,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00004789,ACC-CUST000046-CHECKING-1,2024-12-15,97.66,Exxon #056,MERCH000056,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00004790,ACC-CUST000191-CREDIT_CARD-2,2024-12-15,39.71,Electric Company #200,MERCH000200,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00004791,ACC-CUST000126-CHECKING-2,2024-12-15,65.52,Kroger #035,MERCH000035,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004792,ACC-CUST000148-CHECKING-1,2024-12-15,23.58,Walmart #049,MERCH000049,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00004793,ACC-CUST000018-CREDIT_CARD-2,2024-12-15,953.31,Uber #107,MERCH000107,online,TRANSPORTATION,TRANSPORTATION,False,USD
